img1,img2,label,score
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_2.bmp,1,0.239045812
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_3.bmp,1,0.40679262
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_4.bmp,1,0.561803957
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_3.bmp,1,0.483473847
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_4.bmp,1,0.476374017
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_4.bmp,1,0.546207253
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_1.bmp,1,0.283057049
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_2.bmp,1,0.380037658
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_3.bmp,1,0.464222578
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_4.bmp,1,0.326515681
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_2.bmp,1,0.173959573
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_3.bmp,1,0.408635961
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_4.bmp,1,0.404596989
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_3.bmp,1,0.317954264
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_4.bmp,1,0.489788511
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_4.bmp,1,0.670152513
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_1.bmp,1,0.380459195
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_2.bmp,1,0.168142048
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_3.bmp,1,0.315589487
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_4.bmp,1,0.322407314
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_2.bmp,1,0.214643952
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_3.bmp,1,0.335269875
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_4.bmp,1,0.34723781
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_3.bmp,1,0.346500341
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_4.bmp,1,0.317367546
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_4.bmp,1,0.251585317
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_1.bmp,1,0.293362656
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_2.bmp,1,0.094609631
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_3.bmp,1,0.058979263
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_4.bmp,1,0.068812929
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_2.bmp,1,0.38041213
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_3.bmp,1,0.366814168
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_4.bmp,1,0.316250136
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_3.bmp,1,0.023580389
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_4.bmp,1,0.028102247
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_4.bmp,1,0.012339787
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_1.bmp,1,0.41348751
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_2.bmp,1,0.131719352
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_3.bmp,1,0.479595638
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_4.bmp,1,0.604355552
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_2.bmp,1,0.541857153
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_3.bmp,1,0.50831538
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_4.bmp,1,0.560869153
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_3.bmp,1,0.537436892
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_4.bmp,1,0.642896238
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_4.bmp,1,0.385924133
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_1.bmp,1,0.411574799
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_2.bmp,1,0.39263633
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_3.bmp,1,0.399639012
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_4.bmp,1,0.358571633
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_2.bmp,1,0.262947828
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_3.bmp,1,0.505656952
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_4.bmp,1,0.397458804
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_3.bmp,1,0.479886595
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_4.bmp,1,0.384805307
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_4.bmp,1,0.284590436
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_1.bmp,1,0.674032483
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_2.bmp,1,0.694405429
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_3.bmp,1,0.581779184
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_4.bmp,1,0.595162324
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_2.bmp,1,0.20614979
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_3.bmp,1,0.178761754
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_4.bmp,1,0.27084776
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_3.bmp,1,0.335269027
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_4.bmp,1,0.295385811
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_4.bmp,1,0.293426304
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_1.bmp,1,0.377376859
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_2.bmp,1,0.354087202
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_3.bmp,1,0.40964745
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_4.bmp,1,0.231263526
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_2.bmp,1,0.411948709
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_3.bmp,1,0.314670838
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_4.bmp,1,0.365724843
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_3.bmp,1,0.219372107
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_4.bmp,1,0.291241526
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_4.bmp,1,0.33038293
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_1.bmp,1,0.479451592
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_2.bmp,1,0.439132612
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_3.bmp,1,0.494285953
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_4.bmp,1,0.477478363
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_2.bmp,1,0.032274351
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_3.bmp,1,0.33269504
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_4.bmp,1,0.510408777
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_3.bmp,1,0.30920352
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_4.bmp,1,0.49705867
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_4.bmp,1,0.564148659
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_1.bmp,1,0.449941795
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_2.bmp,1,0.518558023
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_3.bmp,1,0.52854139
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_4.bmp,1,0.940230484
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_2.bmp,1,0.379234171
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_3.bmp,1,0.204797984
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_4.bmp,1,0.950560785
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_3.bmp,1,0.368787945
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_4.bmp,1,0.934749219
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_4.bmp,1,0.941070587
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_1.bmp,1,0.147663631
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_2.bmp,1,0.220132762
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_3.bmp,1,0.14536728
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_4.bmp,1,0.375322773
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_2.bmp,1,0.290025671
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_3.bmp,1,0.245523622
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_4.bmp,1,0.489424656
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_3.bmp,1,0.320279944
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_4.bmp,1,0.476686989
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_4.bmp,1,0.262453708
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_1.bmp,1,0.184101011
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_2.bmp,1,0.252593807
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_3.bmp,1,0.292813286
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_4.bmp,1,0.512920034
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_2.bmp,1,0.393261105
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_3.bmp,1,0.270771802
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_4.bmp,1,0.510690408
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_3.bmp,1,0.365199783
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_4.bmp,1,0.450645989
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_4.bmp,1,0.526591252
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_1.bmp,1,0.096895487
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_2.bmp,1,0.156793811
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_3.bmp,1,0.166048114
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_4.bmp,1,0.241166627
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_2.bmp,1,0.234298218
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_3.bmp,1,0.159989951
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_4.bmp,1,0.341465911
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_3.bmp,1,0.296499794
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_4.bmp,1,0.385626892
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_4.bmp,1,0.264084669
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_1.bmp,1,0.169194122
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_2.bmp,1,0.204443676
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_3.bmp,1,0.203531592
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_4.bmp,1,0.671708605
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_2.bmp,1,0.24375224
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_3.bmp,1,0.251805411
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_4.bmp,1,0.59758064
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_3.bmp,1,0.212280517
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_4.bmp,1,0.658325989
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_4.bmp,1,0.635937762
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_1.bmp,1,0.260839278
